Hydrant,Latitude,Longitude,Capacity_L_min,Available,Capacity_source,Public_hydrant_object_id,Model_type,Location_source
H1497,55.695523,12.508429,1600,True,simulated_from_model_type,1497,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1498,55.658577,12.489624,1600,True,simulated_from_model_type,1498,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1499,55.708012,12.558948,1600,True,simulated_from_model_type,1499,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1500,55.703403,12.536428,800,True,simulated_from_model_type,1500,"unset, unset",6100_Brandhaner__Koebenhavn
H1501,55.697762,12.539514,1600,True,simulated_from_model_type,1501,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1502,55.652735,12.516679,800,True,simulated_from_model_type,1502,"unset, unset",6100_Brandhaner__Koebenhavn
H1503,55.686139,12.494559,2000,True,simulated_from_model_type,1503,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1504,55.683843,12.568066,1600,True,simulated_from_model_type,1504,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1505,55.684251,12.568996,1600,True,simulated_from_model_type,1505,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1506,55.683102,12.567582,1600,True,simulated_from_model_type,1506,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1507,55.681638,12.563315,1600,True,simulated_from_model_type,1507,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1508,55.684335,12.566908,1600,True,simulated_from_model_type,1508,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1509,55.703472,12.555508,2000,True,simulated_from_model_type,1509,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1510,55.703486,12.553921,800,True,simulated_from_model_type,1510,"unset, unset",6100_Brandhaner__Koebenhavn
H1511,55.702544,12.54936,2000,True,simulated_from_model_type,1511,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1512,55.704372,12.551549,2000,True,simulated_from_model_type,1512,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1513,55.68339,12.562914,1600,True,simulated_from_model_type,1513,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1514,55.682981,12.564255,800,True,simulated_from_model_type,1514,"KV, unset",6100_Brandhaner__Koebenhavn
H1515,55.672468,12.479292,800,True,simulated_from_model_type,1515,"unset, unset",6100_Brandhaner__Koebenhavn
H1516,55.680351,12.562938,1600,True,simulated_from_model_type,1516,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1517,55.686309,12.566598,1600,True,simulated_from_model_type,1517,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1518,55.685983,12.567839,1600,True,simulated_from_model_type,1518,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1519,55.684897,12.56422,1600,True,simulated_from_model_type,1519,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1520,55.684052,12.563431,1600,True,simulated_from_model_type,1520,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1521,55.680959,12.562259,1600,True,simulated_from_model_type,1521,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1522,55.682249,12.563778,1600,True,simulated_from_model_type,1522,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1523,55.700015,12.546928,2000,True,simulated_from_model_type,1523,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1524,55.685732,12.492138,2000,True,simulated_from_model_type,1524,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1525,55.68543,12.491082,2000,True,simulated_from_model_type,1525,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1526,55.706481,12.535477,1600,True,simulated_from_model_type,1526,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1527,55.697306,12.553182,2000,True,simulated_from_model_type,1527,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1528,55.698359,12.553148,2000,True,simulated_from_model_type,1528,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1529,55.702483,12.553445,2000,True,simulated_from_model_type,1529,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1530,55.698748,12.542861,2000,True,simulated_from_model_type,1530,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1531,55.688161,12.484551,2000,True,simulated_from_model_type,1531,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1532,55.687918,12.48243,2000,True,simulated_from_model_type,1532,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1533,55.682776,12.562229,1600,True,simulated_from_model_type,1533,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1534,55.68457,12.569676,1600,True,simulated_from_model_type,1534,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1535,55.679708,12.586745,1600,True,simulated_from_model_type,1535,"KV 1916, 100 mm",6100_Brandhaner__Koebenhavn
H1536,55.706573,12.541122,800,True,simulated_from_model_type,1536,"A-60, unset",6100_Brandhaner__Koebenhavn
H1537,55.684563,12.492758,2000,True,simulated_from_model_type,1537,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1538,55.684558,12.494476,2000,True,simulated_from_model_type,1538,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1539,55.699779,12.553123,2000,True,simulated_from_model_type,1539,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1540,55.700519,12.552558,2000,True,simulated_from_model_type,1540,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1541,55.701297,12.551517,2000,True,simulated_from_model_type,1541,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1543,55.685831,12.497368,2000,True,simulated_from_model_type,1543,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1544,55.666627,12.520258,800,True,simulated_from_model_type,1544,"unset, unset",6100_Brandhaner__Koebenhavn
H1545,55.684021,12.488942,2000,True,simulated_from_model_type,1545,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1546,55.683096,12.489682,2000,True,simulated_from_model_type,1546,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1547,55.684088,12.485118,2000,True,simulated_from_model_type,1547,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1548,55.684475,12.486952,2000,True,simulated_from_model_type,1548,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1549,55.685112,12.567157,2000,True,simulated_from_model_type,1549,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1550,55.685936,12.56612,2000,True,simulated_from_model_type,1550,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1551,55.68413,12.565994,2000,True,simulated_from_model_type,1551,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1552,55.699227,12.549441,2000,True,simulated_from_model_type,1552,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1553,55.69833,12.548619,2000,True,simulated_from_model_type,1553,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1554,55.702198,12.546133,2000,True,simulated_from_model_type,1554,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1555,55.681885,12.561391,2000,True,simulated_from_model_type,1555,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1556,55.668394,12.54561,2000,True,simulated_from_model_type,1556,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1557,55.667716,12.545755,2000,True,simulated_from_model_type,1557,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1558,55.697505,12.549104,2000,True,simulated_from_model_type,1558,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1559,55.695703,12.547111,2000,True,simulated_from_model_type,1559,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1560,55.66904,12.546842,2000,True,simulated_from_model_type,1560,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1561,55.66819,12.547021,2000,True,simulated_from_model_type,1561,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1562,55.712606,12.544698,1600,True,simulated_from_model_type,1562,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1563,55.699831,12.549083,2000,True,simulated_from_model_type,1563,"KVF, 110 mm",6100_Brandhaner__Koebenhavn
H1564,55.700376,12.531879,2000,True,simulated_from_model_type,1564,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1565,55.699451,12.593342,800,True,simulated_from_model_type,1565,"unset, unset",6100_Brandhaner__Koebenhavn
H1566,55.646977,12.548594,800,True,simulated_from_model_type,1566,"unset, unset",6100_Brandhaner__Koebenhavn
H1567,55.646335,12.550359,800,True,simulated_from_model_type,1567,"unset, unset",6100_Brandhaner__Koebenhavn
H1568,55.710662,12.481025,800,True,simulated_from_model_type,1568,"unset, unset",6100_Brandhaner__Koebenhavn
H1569,55.702545,12.530968,2000,True,simulated_from_model_type,1569,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1570,55.701774,12.531888,2000,True,simulated_from_model_type,1570,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1571,55.70092,12.530934,2000,True,simulated_from_model_type,1571,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1572,55.678373,12.587533,1600,True,simulated_from_model_type,1572,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1573,55.65375,12.510664,1600,True,simulated_from_model_type,1573,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1574,55.686444,12.55447,1600,True,simulated_from_model_type,1574,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1575,55.669255,12.545137,2000,True,simulated_from_model_type,1575,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1576,55.670029,12.545577,2000,True,simulated_from_model_type,1576,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1577,55.670984,12.545954,2000,True,simulated_from_model_type,1577,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1578,55.669578,12.546344,2000,True,simulated_from_model_type,1578,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1579,55.669671,12.547985,2000,True,simulated_from_model_type,1579,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1580,55.645649,12.522784,800,True,simulated_from_model_type,1580,"unset, unset",6100_Brandhaner__Koebenhavn
H1581,55.661973,12.537978,800,True,simulated_from_model_type,1581,"unset, unset",6100_Brandhaner__Koebenhavn
H1582,55.72455,12.539709,800,True,simulated_from_model_type,1582,"Privat, unset",6100_Brandhaner__Koebenhavn
H1583,55.724016,12.541024,800,True,simulated_from_model_type,1583,"Privat, unset",6100_Brandhaner__Koebenhavn
H1584,55.709853,12.552963,800,True,simulated_from_model_type,1584,"unset, unset",6100_Brandhaner__Koebenhavn
H1585,55.664947,12.548945,800,True,simulated_from_model_type,1585,"unset, unset",6100_Brandhaner__Koebenhavn
H1586,55.692043,12.552792,800,True,simulated_from_model_type,1586,"unset, unset",6100_Brandhaner__Koebenhavn
H1587,55.70809,12.541037,800,True,simulated_from_model_type,1587,"unset, unset",6100_Brandhaner__Koebenhavn
H1588,55.662069,12.565408,800,True,simulated_from_model_type,1588,"unset, unset",6100_Brandhaner__Koebenhavn
H1589,55.700126,12.556022,800,True,simulated_from_model_type,1589,"Allerhuset, unset",6100_Brandhaner__Koebenhavn
H1590,55.700147,12.530183,800,True,simulated_from_model_type,1590,"unset, unset",6100_Brandhaner__Koebenhavn
H1591,55.672914,12.547156,1600,True,simulated_from_model_type,1591,"KV, 100 mm",6100_Brandhaner__Koebenhavn
H1592,55.672988,12.548418,1600,True,simulated_from_model_type,1592,"KV, 100 mm",6100_Brandhaner__Koebenhavn
H1593,55.671887,12.546537,2000,True,simulated_from_model_type,1593,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1594,55.672533,12.549146,1600,True,simulated_from_model_type,1594,"KV, 100 mm",6100_Brandhaner__Koebenhavn
H1595,55.66518,12.509709,800,True,simulated_from_model_type,1595,"unset, unset",6100_Brandhaner__Koebenhavn
H1596,55.664164,12.510194,800,True,simulated_from_model_type,1596,"unset, unset",6100_Brandhaner__Koebenhavn
H1597,55.664764,12.511746,800,True,simulated_from_model_type,1597,"unset, unset",6100_Brandhaner__Koebenhavn
H1598,55.69891,12.534183,2000,True,simulated_from_model_type,1598,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1599,55.699775,12.534744,2000,True,simulated_from_model_type,1599,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1600,55.698481,12.532378,2000,True,simulated_from_model_type,1600,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1601,55.672101,12.545059,2000,True,simulated_from_model_type,1601,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1605,55.672493,12.54617,2000,True,simulated_from_model_type,1605,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1606,55.67128,12.552508,2000,True,simulated_from_model_type,1606,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1607,55.670487,12.552638,2000,True,simulated_from_model_type,1607,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1608,55.706119,12.536804,2000,True,simulated_from_model_type,1608,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1609,55.700723,12.537292,2000,True,simulated_from_model_type,1609,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1610,55.671382,12.551746,2000,True,simulated_from_model_type,1610,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1611,55.67075,12.551819,2000,True,simulated_from_model_type,1611,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1612,55.669978,12.551909,2000,True,simulated_from_model_type,1612,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1613,55.669655,12.549999,2000,True,simulated_from_model_type,1613,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1614,55.668785,12.550062,2000,True,simulated_from_model_type,1614,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1615,55.672486,12.550633,2000,True,simulated_from_model_type,1615,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1616,55.671681,12.550766,2000,True,simulated_from_model_type,1616,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1617,55.657244,12.511183,2000,True,simulated_from_model_type,1617,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1618,55.655967,12.510225,2000,True,simulated_from_model_type,1618,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1619,55.657809,12.51001,2000,True,simulated_from_model_type,1619,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1620,55.656978,12.509174,2000,True,simulated_from_model_type,1620,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1621,55.657392,12.509427,2000,True,simulated_from_model_type,1621,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1622,55.658029,12.511428,2000,True,simulated_from_model_type,1622,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1623,55.656427,12.510847,2000,True,simulated_from_model_type,1623,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1624,55.716168,12.464724,800,True,simulated_from_model_type,1624,"unset, unset",6100_Brandhaner__Koebenhavn
H1625,55.665623,12.566074,2000,True,simulated_from_model_type,1625,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1626,55.701993,12.523688,2000,True,simulated_from_model_type,1626,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1627,55.701081,12.524766,2000,True,simulated_from_model_type,1627,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1628,55.701159,12.520844,2000,True,simulated_from_model_type,1628,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1629,55.701585,12.522073,2000,True,simulated_from_model_type,1629,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1630,55.687789,12.555103,2000,True,simulated_from_model_type,1630,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1631,55.64721,12.54971,2000,True,simulated_from_model_type,1631,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1632,55.701805,12.527594,2000,True,simulated_from_model_type,1632,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1633,55.700845,12.526477,2000,True,simulated_from_model_type,1633,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1634,55.668403,12.547913,2000,True,simulated_from_model_type,1634,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1635,55.671824,12.549231,2000,True,simulated_from_model_type,1635,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1636,55.669796,12.551289,2000,True,simulated_from_model_type,1636,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1637,55.668523,12.548848,2000,True,simulated_from_model_type,1637,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1638,55.67116,12.54841,2000,True,simulated_from_model_type,1638,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1639,55.672044,12.548247,2000,True,simulated_from_model_type,1639,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1640,55.701124,12.556248,2000,True,simulated_from_model_type,1640,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1641,55.677507,12.574773,1600,True,simulated_from_model_type,1641,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1642,55.717918,12.588589,800,True,simulated_from_model_type,1642,"unset, unset",6100_Brandhaner__Koebenhavn
H1643,55.718031,12.588001,800,True,simulated_from_model_type,1643,"unset, unset",6100_Brandhaner__Koebenhavn
H1644,55.718307,12.591015,800,True,simulated_from_model_type,1644,"unset, unset",6100_Brandhaner__Koebenhavn
H1645,55.718057,12.590081,800,True,simulated_from_model_type,1645,"unset, unset",6100_Brandhaner__Koebenhavn
H1646,55.71851,12.591429,800,True,simulated_from_model_type,1646,"unset, unset",6100_Brandhaner__Koebenhavn
H1647,55.657786,12.513411,2000,True,simulated_from_model_type,1647,"KWH, 110 mm",6100_Brandhaner__Koebenhavn
H1648,55.670859,12.542412,2000,True,simulated_from_model_type,1648,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1649,55.671484,12.544895,2000,True,simulated_from_model_type,1649,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1650,55.68206,12.588844,1600,True,simulated_from_model_type,1650,"A-60, 100 mm",6100_Brandhaner__Koebenhavn
H1651,55.702638,12.533534,2000,True,simulated_from_model_type,1651,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1652,55.703727,12.53302,2000,True,simulated_from_model_type,1652,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1653,55.693935,12.591914,2000,True,simulated_from_model_type,1653,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1654,55.693165,12.59071,2000,True,simulated_from_model_type,1654,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1655,55.696876,12.590078,2000,True,simulated_from_model_type,1655,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1656,55.669983,12.539527,2000,True,simulated_from_model_type,1656,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1657,55.692291,12.589764,2000,True,simulated_from_model_type,1657,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1658,55.691653,12.588723,2000,True,simulated_from_model_type,1658,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1659,55.703238,12.531914,2000,True,simulated_from_model_type,1659,"KV, 110 mm",6100_Brandhaner__Koebenhavn
H1660,55.656888,12.550668,800,True,simulated_from_model_type,1660,"unset, unset",6100_Brandhaner__Koebenhavn
H1661,55.657232,12.553096,1600,True,simulated_from_model_type,1661,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H1662,55.669876,12.559027,1600,True,simulated_from_model_type,1662,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H1663,55.670399,12.557771,1600,True,simulated_from_model_type,1663,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H1664,55.669056,12.557333,1600,True,simulated_from_model_type,1664,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H1665,55.66954,12.556831,1600,True,simulated_from_model_type,1665,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H1666,55.670199,12.556158,1600,True,simulated_from_model_type,1666,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H1667,55.668969,12.555806,1600,True,simulated_from_model_type,1667,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H1668,55.669685,12.558255,1600,True,simulated_from_model_type,1668,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H1669,55.66707,12.555483,1600,True,simulated_from_model_type,1669,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H1670,55.667187,12.556506,1600,True,simulated_from_model_type,1670,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H1671,55.659454,12.556851,1600,True,simulated_from_model_type,1671,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H1672,55.658018,12.537798,800,True,simulated_from_model_type,1672,"unset, unset",6100_Brandhaner__Koebenhavn
H1673,55.656928,12.536095,800,True,simulated_from_model_type,1673,"unset, unset",6100_Brandhaner__Koebenhavn
H1674,55.657244,12.537957,800,True,simulated_from_model_type,1674,"unset, unset",6100_Brandhaner__Koebenhavn
H1675,55.65643,12.537821,800,True,simulated_from_model_type,1675,"unset, unset",6100_Brandhaner__Koebenhavn
H1676,55.657456,12.538347,800,True,simulated_from_model_type,1676,"unset, unset",6100_Brandhaner__Koebenhavn
H1677,55.657859,12.536124,800,True,simulated_from_model_type,1677,"unset, unset",6100_Brandhaner__Koebenhavn
H1678,55.65852,12.536221,800,True,simulated_from_model_type,1678,"unset, unset",6100_Brandhaner__Koebenhavn
